date,nominal,value,vunitRate
1997-12-06,1,5933.0000,5933
1997-12-09,1,5936.0000,5936
1997-12-10,1,5935.0000,5935
1997-12-11,1,5935.0000,5935
1997-12-12,1,5936.0000,5936
1997-12-16,1,5939.0000,5939
1997-12-17,1,5941.0000,5941
1997-12-18,1,5943.0000,5943
1997-12-19,1,5943.0000,5943
1997-12-20,1,5945.0000,5945
1997-12-23,1,5947.0000,5947
1997-12-24,1,5950.0000,5950
1997-12-25,1,5955.0000,5955
1997-12-26,1,5955.0000,5955
1997-12-27,1,5958.0000,5958
1997-12-30,1,5960.0000,5960
1998-01-01,1,5.9600,5.96
1998-01-06,1,5.9630,5.963
1998-01-07,1,5.9690,5.969
1998-01-09,1,5.9720,5.972
1998-01-10,1,5.9740,5.974
1998-01-13,1,5.9760,5.976
1998-01-14,1,5.9800,5.98
1998-01-15,1,5.9900,5.99
1998-01-16,1,5.9950,5.995
1998-01-17,1,5.9975,5.9975
1998-01-20,1,6.0005,6.0005
1998-01-21,1,6.0010,6.001
1998-01-22,1,6.0050,6.005
1998-01-23,1,6.0150,6.015
1998-01-24,1,6.0200,6.02
1998-01-27,1,6.0200,6.02
1998-01-28,1,6.0210,6.021
1998-01-29,1,6.0230,6.023
1998-01-30,1,6.0250,6.025
1998-01-31,1,6.0260,6.026
1998-02-03,1,6.0290,6.029
1998-02-04,1,6.0310,6.031
1998-02-05,1,6.0330,6.033
1998-02-06,1,6.0360,6.036
1998-02-07,1,6.0380,6.038
1998-02-10,1,6.0410,6.041
1998-02-11,1,6.0430,6.043
1998-02-12,1,6.0450,6.045
1998-02-13,1,6.0470,6.047
1998-02-14,1,6.0500,6.05
1998-02-17,1,6.0520,6.052
1998-02-18,1,6.0540,6.054
1998-02-19,1,6.0570,6.057
1998-02-20,1,6.0590,6.059
1998-02-21,1,6.0620,6.062
1998-02-24,1,6.0640,6.064
1998-02-25,1,6.0660,6.066
1998-02-26,1,6.0680,6.068
1998-02-27,1,6.0700,6.07
1998-02-28,1,6.0720,6.072
1998-03-03,1,6.0730,6.073
1998-03-04,1,6.0750,6.075
1998-03-05,1,6.0770,6.077
1998-03-06,1,6.0790,6.079
1998-03-07,1,6.0810,6.081
1998-03-11,1,6.0830,6.083
1998-03-12,1,6.0840,6.084
1998-03-13,1,6.0860,6.086
1998-03-14,1,6.0880,6.088
1998-03-17,1,6.0900,6.09
1998-03-18,1,6.0910,6.091
1998-03-19,1,6.0930,6.093
1998-03-20,1,6.0940,6.094
1998-03-21,1,6.0960,6.096
1998-03-24,1,6.0970,6.097
1998-03-25,1,6.0990,6.099
1998-03-26,1,6.1005,6.1005
1998-03-27,1,6.1020,6.102
1998-03-28,1,6.1040,6.104
1998-03-31,1,6.1060,6.106
1998-04-01,1,6.1080,6.108
1998-04-02,1,6.1100,6.11
1998-04-03,1,6.1120,6.112
1998-04-04,1,6.1140,6.114
1998-04-07,1,6.1160,6.116
1998-04-08,1,6.1180,6.118
1998-04-09,1,6.1190,6.119
1998-04-10,1,6.1210,6.121
1998-04-11,1,6.1225,6.1225
1998-04-14,1,6.1245,6.1245
1998-04-15,1,6.1260,6.126
1998-04-16,1,6.1270,6.127
1998-04-17,1,6.1280,6.128
1998-04-18,1,6.1290,6.129
1998-04-21,1,6.1300,6.13
1998-04-22,1,6.1310,6.131
1998-04-23,1,6.1300,6.13
1998-04-24,1,6.1300,6.13
1998-04-25,1,6.1310,6.131
1998-04-28,1,6.1310,6.131
1998-04-29,1,6.1320,6.132
1998-04-30,1,6.1330,6.133
1998-05-01,1,6.1340,6.134
1998-05-06,1,6.1350,6.135
1998-05-07,1,6.1360,6.136
1998-05-08,1,6.1380,6.138
1998-05-09,1,6.1395,6.1395
1998-05-13,1,6.1415,6.1415
1998-05-14,1,6.1430,6.143
1998-05-15,1,6.1440,6.144
1998-05-16,1,6.1455,6.1455
1998-05-19,1,6.1465,6.1465
1998-05-20,1,6.1550,6.155
1998-05-21,1,6.1560,6.156
1998-05-22,1,6.1575,6.1575
1998-05-23,1,6.1580,6.158
1998-05-26,1,6.1580,6.158
1998-05-27,1,6.1600,6.16
1998-05-28,1,6.1620,6.162
1998-05-29,1,6.1660,6.166
1998-05-30,1,6.1640,6.164
1998-06-02,1,6.1650,6.165
1998-06-03,1,6.1660,6.166
1998-06-04,1,6.1675,6.1675
1998-06-05,1,6.1685,6.1685
1998-06-06,1,6.1690,6.169
1998-06-09,1,6.1700,6.17
1998-06-10,1,6.1710,6.171
1998-06-11,1,6.1720,6.172
1998-06-12,1,6.1740,6.174
1998-06-16,1,6.1800,6.18
1998-06-17,1,6.1830,6.183
1998-06-18,1,6.1845,6.1845
1998-06-19,1,6.1855,6.1855
1998-06-20,1,6.1870,6.187
1998-06-23,1,6.1885,6.1885
1998-06-24,1,6.1905,6.1905
1998-06-25,1,6.1920,6.192
1998-06-26,1,6.1940,6.194
1998-06-27,1,6.1960,6.196
1998-06-30,1,6.1980,6.198
1998-07-01,1,6.2000,6.2
1998-07-02,1,6.2020,6.202
1998-07-03,1,6.2030,6.203
1998-07-04,1,6.2050,6.205
1998-07-07,1,6.2070,6.207
1998-07-08,1,6.2090,6.209
1998-07-09,1,6.2090,6.209
1998-07-10,1,6.2110,6.211
1998-07-11,1,6.2120,6.212
1998-07-14,1,6.2120,6.212
1998-07-15,1,6.2130,6.213
1998-07-16,1,6.2140,6.214
1998-07-17,1,6.2160,6.216
1998-07-18,1,6.2190,6.219
1998-07-21,1,6.2200,6.22
1998-07-22,1,6.2210,6.221
1998-07-23,1,6.2220,6.222
1998-07-24,1,6.2230,6.223
1998-07-25,1,6.2255,6.2255
1998-07-28,1,6.2290,6.229
1998-07-29,1,6.2320,6.232
1998-07-30,1,6.2350,6.235
1998-07-31,1,6.2380,6.238
1998-08-01,1,6.2410,6.241
1998-08-04,1,6.2440,6.244
1998-08-05,1,6.2490,6.249
1998-08-06,1,6.2520,6.252
1998-08-07,1,6.2550,6.255
1998-08-08,1,6.2585,6.2585
1998-08-11,1,6.2620,6.262
1998-08-12,1,6.2650,6.265
1998-08-13,1,6.2685,6.2685
1998-08-14,1,6.2725,6.2725
1998-08-15,1,6.2900,6.29
1998-08-18,1,6.4300,6.43
1998-08-19,1,6.8850,6.885
1998-08-20,1,6.9900,6.99
1998-08-21,1,6.9950,6.995
1998-08-22,1,7.0050,7.005
1998-08-25,1,7.1400,7.14
1998-08-26,1,7.8600,7.86
1998-08-27,1,7.8600,7.86
1998-08-28,1,7.8600,7.86
1998-08-29,1,7.9050,7.905
1998-09-01,1,9.3301,9.3301
1998-09-02,1,10.8833,10.8833
1998-09-03,1,12.8198,12.8198
1998-09-04,1,13.4608,13.4608
1998-09-05,1,16.9900,16.99
1998-09-08,1,18.9000,18.9
1998-09-09,1,20.8250,20.825
1998-09-10,1,15.7724,15.7724
1998-09-11,1,12.8749,12.8749
1998-09-12,1,11.4281,11.4281
1998-09-15,1,8.6707,8.6707
1998-09-16,1,9.6117,9.6117
1998-09-17,1,12.4509,12.4509
1998-09-18,1,14.6000,14.6
1998-09-19,1,16.3818,16.3818
1998-09-22,1,16.3818,16.3818
1998-09-23,1,16.2170,16.217
1998-09-24,1,15.8378,15.8378
1998-09-25,1,15.6099,15.6099
1998-09-26,1,15.8827,15.8827
1998-09-29,1,15.9932,15.9932
1998-09-30,1,16.0645,16.0645
1998-10-01,1,15.9056,15.9056
1998-10-02,1,15.9923,15.9923
1998-10-03,1,15.9706,15.9706
1998-10-06,1,15.7944,15.7944
1998-10-07,1,15.8000,15.8
1998-10-08,1,15.8100,15.81
1998-10-09,1,15.8200,15.82
1998-10-10,1,15.8400,15.84
1998-10-13,1,15.7900,15.79
1998-10-14,1,15.0500,15.05
1998-10-15,1,13.0000,13
1998-10-16,1,13.5600,13.56
1998-10-17,1,15.5100,15.51
1998-10-20,1,17.0900,17.09
1998-10-21,1,16.9300,16.93
1998-10-22,1,16.8300,16.83
1998-10-23,1,16.7600,16.76
1998-10-24,1,16.6900,16.69
1998-10-27,1,16.6900,16.69
1998-10-28,1,16.6700,16.67
1998-10-29,1,16.3300,16.33
1998-10-30,1,16.0600,16.06
1998-10-31,1,16.0100,16.01
1998-11-03,1,15.8200,15.82
1998-11-04,1,15.5700,15.57
1998-11-05,1,15.5400,15.54
1998-11-06,1,15.2400,15.24
1998-11-07,1,15.0100,15.01
1998-11-11,1,15.5600,15.56
1998-11-12,1,15.5800,15.58
1998-11-13,1,15.9300,15.93
1998-11-14,1,16.4100,16.41
1998-11-17,1,16.8000,16.8
1998-11-18,1,16.9900,16.99
1998-11-19,1,16.9800,16.98
1998-11-20,1,17.2000,17.2
1998-11-21,1,16.9600,16.96
1998-11-24,1,17.1700,17.17
1998-11-25,1,17.4500,17.45
1998-11-26,1,17.4700,17.47
1998-11-27,1,17.4500,17.45
1998-11-28,1,17.8800,17.88
1998-12-01,1,17.8800,17.88
1998-12-02,1,18.2500,18.25
1998-12-03,1,18.5600,18.56
1998-12-04,1,18.8300,18.83
1998-12-05,1,19.5700,19.57
1998-12-08,1,20.4000,20.4
1998-12-09,1,20.4300,20.43
1998-12-10,1,20.0800,20.08
1998-12-11,1,19.7600,19.76
1998-12-12,1,20.1000,20.1
1998-12-16,1,20.2600,20.26
1998-12-17,1,20.6200,20.62
1998-12-18,1,20.7000,20.7
1998-12-19,1,20.7500,20.75
1998-12-22,1,20.9000,20.9
1998-12-23,1,20.6400,20.64
1998-12-24,1,20.5100,20.51
1998-12-25,1,19.8700,19.87
1998-12-26,1,19.4800,19.48
1998-12-29,1,20.9900,20.99
1998-12-30,1,20.6200,20.62
1998-12-31,1,20.6500,20.65
1999-01-01,1,20.6500,20.65
1999-01-06,1,20.6500,20.65
1999-01-07,1,21.9100,21.91
1999-01-11,1,22.4000,22.4
1999-01-12,1,23.0600,23.06
1999-01-13,1,22.5800,22.58
1999-01-14,1,21.8000,21.8
1999-01-15,1,21.4500,21.45
1999-01-16,1,21.8800,21.88
1999-01-19,1,22.3700,22.37
1999-01-20,1,22.9800,22.98
1999-01-21,1,22.3900,22.39
1999-01-22,1,22.7300,22.73
1999-01-23,1,22.7500,22.75
1999-01-26,1,22.9500,22.95
1999-01-27,1,22.8200,22.82
1999-01-28,1,22.6700,22.67
1999-01-29,1,22.7700,22.77
1999-01-30,1,22.6000,22.6
1999-02-02,1,22.7700,22.77
1999-02-03,1,22.9200,22.92
1999-02-04,1,23.1200,23.12
1999-02-05,1,23.1400,23.14
1999-02-06,1,23.1200,23.12
1999-02-09,1,23.0500,23.05
1999-02-10,1,22.9000,22.9
1999-02-11,1,22.7600,22.76
1999-02-12,1,22.7900,22.79
1999-02-13,1,22.8900,22.89
1999-02-16,1,22.8400,22.84
1999-02-17,1,23.1100,23.11
1999-02-18,1,22.8700,22.87
1999-02-19,1,22.9200,22.92
1999-02-20,1,22.8400,22.84
1999-02-23,1,22.8400,22.84
1999-02-24,1,22.8000,22.8
1999-02-25,1,22.8200,22.82
1999-02-26,1,22.8400,22.84
1999-02-27,1,22.8600,22.86
1999-03-02,1,22.8900,22.89
1999-03-03,1,22.8900,22.89
1999-03-04,1,22.9300,22.93
1999-03-05,1,23.0100,23.01
1999-03-06,1,23.0900,23.09
1999-03-10,1,23.0300,23.03
1999-03-11,1,22.9800,22.98
1999-03-12,1,23.0400,23.04
1999-03-13,1,23.1200,23.12
1999-03-16,1,23.2600,23.26
1999-03-17,1,23.3500,23.35
1999-03-18,1,23.4100,23.41
1999-03-19,1,23.6500,23.65
1999-03-20,1,23.6800,23.68
1999-03-23,1,23.9200,23.92
1999-03-24,1,24.2900,24.29
1999-03-25,1,24.2200,24.22
1999-03-26,1,24.1800,24.18
1999-03-27,1,24.1900,24.19
1999-03-30,1,24.2000,24.2
1999-03-31,1,24.1800,24.18
1999-04-01,1,24.1600,24.16
1999-04-02,1,24.2900,24.29
1999-04-03,1,24.8300,24.83
1999-04-06,1,25.1100,25.11
1999-04-07,1,25.1000,25.1
1999-04-08,1,25.1200,25.12
1999-04-09,1,25.0900,25.09
1999-04-10,1,25.0300,25.03
1999-04-13,1,24.9600,24.96
1999-04-14,1,24.9000,24.9
1999-04-15,1,24.8500,24.85
1999-04-16,1,24.8000,24.8
1999-04-17,1,24.7700,24.77
1999-04-20,1,24.7800,24.78
1999-04-21,1,24.7700,24.77
1999-04-22,1,24.7200,24.72
1999-04-23,1,24.6700,24.67
1999-04-24,1,24.6200,24.62
1999-04-27,1,24.5300,24.53
1999-04-28,1,24.4000,24.4
1999-04-29,1,24.3100,24.31
1999-04-30,1,24.2300,24.23
1999-05-01,1,24.1600,24.16
1999-05-06,1,24.0900,24.09
1999-05-07,1,24.0700,24.07
1999-05-08,1,24.0400,24.04
1999-05-12,1,24.0000,24
1999-05-13,1,23.9900,23.99
1999-05-14,1,24.6900,24.69
1999-05-15,1,24.9200,24.92
1999-05-18,1,24.8600,24.86
1999-05-19,1,24.7900,24.79
1999-05-20,1,24.7500,24.75
1999-05-21,1,24.7000,24.7
1999-05-22,1,24.6500,24.65
1999-05-25,1,24.6000,24.6
1999-05-26,1,24.5500,24.55
1999-05-27,1,24.5000,24.5
1999-05-28,1,24.4600,24.46
1999-05-29,1,24.4400,24.44
1999-06-01,1,24.4400,24.44
1999-06-02,1,24.4300,24.43
1999-06-03,1,24.4000,24.4
1999-06-04,1,24.3800,24.38
1999-06-05,1,24.3600,24.36
1999-06-08,1,24.3400,24.34
1999-06-09,1,24.3300,24.33
1999-06-10,1,24.3100,24.31
1999-06-11,1,24.2900,24.29
1999-06-12,1,24.2700,24.27
1999-06-16,1,24.2500,24.25
1999-06-17,1,24.2300,24.23
1999-06-18,1,24.2300,24.23
1999-06-19,1,24.2300,24.23
1999-06-22,1,24.2300,24.23
1999-06-23,1,24.2300,24.23
1999-06-24,1,24.2300,24.23
1999-06-25,1,24.2200,24.22
1999-06-26,1,24.2200,24.22
1999-06-29,1,24.2200,24.22
1999-06-30,1,24.2200,24.22
1999-07-01,1,24.2100,24.21
1999-07-02,1,24.2100,24.21
1999-07-03,1,24.2900,24.29
1999-07-06,1,24.2900,24.29
1999-07-07,1,24.4800,24.48
1999-07-08,1,24.4600,24.46
1999-07-09,1,24.4400,24.44
1999-07-10,1,24.4200,24.42
1999-07-13,1,24.4000,24.4
1999-07-14,1,24.3800,24.38
1999-07-15,1,24.3600,24.36
1999-07-16,1,24.3400,24.34
1999-07-17,1,24.3200,24.32
1999-07-20,1,24.3000,24.3
1999-07-21,1,24.2800,24.28
1999-07-22,1,24.2600,24.26
1999-07-23,1,24.2400,24.24
1999-07-24,1,24.2300,24.23
1999-07-27,1,24.2200,24.22
1999-07-28,1,24.2200,24.22
1999-07-29,1,24.2200,24.22
1999-07-30,1,24.2100,24.21
1999-07-31,1,24.1900,24.19
1999-08-03,1,24.1900,24.19
1999-08-04,1,24.2200,24.22
1999-08-05,1,24.3000,24.3
1999-08-06,1,24.4000,24.4
1999-08-07,1,24.5500,24.55
1999-08-10,1,25.2900,25.29
1999-08-11,1,25.0100,25.01
1999-08-12,1,24.9600,24.96
1999-08-13,1,24.9000,24.9
1999-08-14,1,24.8800,24.88
1999-08-17,1,24.8600,24.86
1999-08-18,1,24.7600,24.76
1999-08-19,1,24.6200,24.62
1999-08-20,1,24.6000,24.6
1999-08-21,1,24.8200,24.82
1999-08-24,1,24.8000,24.8
1999-08-25,1,24.7600,24.76
1999-08-26,1,24.7500,24.75
1999-08-27,1,24.7500,24.75
1999-08-28,1,24.7500,24.75
1999-08-31,1,24.7500,24.75
1999-09-01,1,24.8100,24.81
1999-09-02,1,25.2200,25.22
1999-09-03,1,25.8700,25.87
1999-09-04,1,25.8200,25.82
1999-09-07,1,25.8200,25.82
1999-09-08,1,25.7900,25.79
1999-09-09,1,25.7300,25.73
1999-09-10,1,25.7100,25.71
1999-09-11,1,25.7000,25.7
1999-09-14,1,25.5400,25.54
1999-09-15,1,25.5300,25.53
1999-09-16,1,25.4800,25.48
1999-09-17,1,25.4000,25.4
1999-09-18,1,25.4100,25.41
1999-09-21,1,25.4000,25.4
1999-09-22,1,25.3400,25.34
1999-09-23,1,25.3100,25.31
1999-09-24,1,25.2900,25.29
1999-09-25,1,25.2800,25.28
1999-09-28,1,25.2700,25.27
1999-09-29,1,25.2200,25.22
1999-09-30,1,25.0800,25.08
1999-10-01,1,25.0500,25.05
1999-10-02,1,25.2000,25.2
1999-10-05,1,25.4900,25.49
1999-10-06,1,25.9000,25.9
1999-10-07,1,25.7800,25.78
1999-10-08,1,25.7200,25.72
1999-10-09,1,25.7600,25.76
1999-10-12,1,25.7600,25.76
1999-10-13,1,25.7400,25.74
1999-10-14,1,25.7000,25.7
1999-10-15,1,25.6700,25.67
1999-10-16,1,25.8000,25.8
1999-10-19,1,25.8800,25.88
1999-10-20,1,25.8300,25.83
1999-10-21,1,25.8300,25.83
1999-10-22,1,25.7900,25.79
1999-10-23,1,25.7600,25.76
1999-10-26,1,25.7100,25.71
1999-10-27,1,25.6800,25.68
1999-10-28,1,25.8000,25.8
1999-10-29,1,26.0900,26.09
1999-10-30,1,26.0500,26.05
1999-11-02,1,26.0700,26.07
1999-11-03,1,26.3700,26.37
1999-11-04,1,26.2600,26.26
1999-11-05,1,26.2400,26.24
1999-11-06,1,26.2300,26.23
1999-11-10,1,26.1900,26.19
1999-11-11,1,26.1100,26.11
1999-11-12,1,26.1100,26.11
1999-11-13,1,26.3100,26.31
1999-11-16,1,26.2400,26.24
1999-11-17,1,26.2400,26.24
1999-11-18,1,26.3200,26.32
1999-11-19,1,26.4100,26.41
1999-11-20,1,26.3900,26.39
1999-11-23,1,26.4900,26.49
1999-11-24,1,26.4700,26.47
1999-11-25,1,26.4300,26.43
1999-11-26,1,26.4300,26.43
1999-11-27,1,26.4300,26.43
1999-11-30,1,26.4200,26.42
1999-12-01,1,26.5300,26.53
1999-12-02,1,26.7500,26.75
1999-12-03,1,26.6800,26.68
1999-12-04,1,26.7400,26.74
1999-12-07,1,26.8400,26.84
1999-12-08,1,26.8200,26.82
1999-12-09,1,26.8700,26.87
1999-12-10,1,26.8700,26.87
1999-12-11,1,26.8300,26.83
1999-12-15,1,26.8200,26.82
1999-12-16,1,26.8000,26.8
1999-12-17,1,26.7700,26.77
1999-12-18,1,26.7700,26.77
1999-12-21,1,26.7200,26.72
1999-12-22,1,26.7100,26.71
1999-12-23,1,26.7400,26.74
1999-12-24,1,26.7200,26.72
1999-12-25,1,26.7600,26.76
1999-12-28,1,26.9500,26.95
1999-12-29,1,27.0000,27
1999-12-30,1,27.0000,27
2000-01-01,1,27.0000,27
2000-01-06,1,26.9000,26.9
2000-01-07,1,27.2300,27.23
2000-01-11,1,27.7300,27.73
2000-01-12,1,28.4400,28.44
2000-01-13,1,28.8500,28.85
2000-01-14,1,28.6500,28.65
2000-01-15,1,28.5700,28.57
2000-01-18,1,28.5700,28.57
2000-01-19,1,28.5700,28.57
2000-01-20,1,28.5200,28.52
2000-01-21,1,28.5100,28.51
2000-01-22,1,28.4400,28.44
2000-01-25,1,28.4400,28.44
2000-01-26,1,28.4900,28.49
2000-01-27,1,28.5500,28.55
2000-01-28,1,28.5500,28.55
2000-01-29,1,28.5500,28.55
2000-02-01,1,28.5500,28.55
2000-02-02,1,28.5500,28.55
2000-02-03,1,28.6400,28.64
2000-02-04,1,28.7700,28.77
2000-02-05,1,28.7700,28.77
2000-02-08,1,28.7600,28.76
2000-02-09,1,28.7200,28.72
2000-02-10,1,28.6900,28.69
2000-02-11,1,28.6600,28.66
2000-02-12,1,28.7700,28.77
2000-02-15,1,28.7700,28.77
2000-02-16,1,28.7200,28.72
2000-02-17,1,28.7100,28.71
2000-02-18,1,28.7900,28.79
2000-02-19,1,28.7400,28.74
2000-02-22,1,28.7400,28.74
2000-02-23,1,28.8700,28.87
2000-02-24,1,28.8300,28.83
2000-02-25,1,28.8000,28.8
2000-02-26,1,28.7000,28.7
2000-02-29,1,28.6600,28.66
2000-03-01,1,28.6500,28.65
2000-03-02,1,28.6400,28.64
2000-03-03,1,28.6000,28.6
2000-03-04,1,28.5900,28.59
2000-03-07,1,28.5800,28.58
2000-03-08,1,28.5500,28.55
2000-03-10,1,28.5300,28.53
2000-03-11,1,28.5100,28.51
2000-03-14,1,28.5000,28.5
2000-03-15,1,28.4900,28.49
2000-03-16,1,28.4600,28.46
2000-03-17,1,28.4300,28.43
2000-03-18,1,28.4100,28.41
2000-03-21,1,28.3900,28.39
2000-03-22,1,28.3800,28.38
2000-03-23,1,28.3600,28.36
2000-03-24,1,28.3400,28.34
2000-03-25,1,28.3300,28.33
2000-03-28,1,28.3100,28.31
2000-03-29,1,28.2900,28.29
2000-03-30,1,28.2700,28.27
2000-03-31,1,28.4600,28.46
2000-04-01,1,28.6000,28.6
2000-04-04,1,28.7800,28.78
2000-04-05,1,28.7600,28.76
2000-04-06,1,28.7200,28.72
2000-04-07,1,28.6800,28.68
2000-04-08,1,28.6600,28.66
2000-04-11,1,28.6300,28.63
2000-04-12,1,28.5900,28.59
2000-04-13,1,28.5600,28.56
2000-04-14,1,28.5300,28.53
2000-04-15,1,28.5000,28.5
2000-04-18,1,28.6000,28.6
2000-04-19,1,28.7800,28.78
2000-04-20,1,28.6200,28.62
2000-04-21,1,28.5900,28.59
2000-04-22,1,28.5500,28.55
2000-04-25,1,28.5300,28.53
2000-04-26,1,28.5300,28.53
2000-04-27,1,28.4600,28.46
2000-04-28,1,28.4300,28.43
2000-04-29,1,28.4000,28.4
2000-05-04,1,28.3800,28.38
2000-05-05,1,28.3600,28.36
2000-05-06,1,28.3600,28.36
2000-05-07,1,28.3600,28.36
2000-05-11,1,28.3400,28.34
2000-05-12,1,28.3200,28.32
2000-05-13,1,28.3000,28.3
2000-05-16,1,28.2800,28.28
2000-05-17,1,28.2700,28.27
2000-05-18,1,28.2700,28.27
2000-05-19,1,28.3300,28.33
2000-05-20,1,28.3100,28.31
2000-05-23,1,28.3000,28.3
2000-05-24,1,28.2900,28.29
2000-05-25,1,28.2800,28.28
2000-05-26,1,28.2800,28.28
2000-05-27,1,28.2700,28.27
2000-05-30,1,28.2700,28.27
2000-05-31,1,28.2500,28.25
2000-06-01,1,28.2300,28.23
2000-06-02,1,28.2500,28.25
2000-06-03,1,28.3400,28.34
2000-06-06,1,28.3400,28.34
2000-06-07,1,28.3200,28.32
2000-06-08,1,28.3000,28.3
2000-06-09,1,28.2700,28.27
2000-06-10,1,28.2500,28.25
2000-06-14,1,28.4300,28.43
2000-06-15,1,28.3300,28.33
2000-06-16,1,28.2900,28.29
2000-06-17,1,28.2600,28.26
2000-06-20,1,28.2400,28.24
2000-06-21,1,28.2300,28.23
2000-06-22,1,28.2200,28.22
2000-06-23,1,28.1900,28.19
2000-06-24,1,28.1700,28.17
2000-06-27,1,28.1300,28.13
2000-06-28,1,28.1100,28.11
2000-06-29,1,28.0900,28.09
2000-06-30,1,28.0700,28.07
2000-07-01,1,28.0500,28.05
2000-07-04,1,28.0300,28.03
2000-07-05,1,28.0300,28.03
2000-07-06,1,28.0300,28.03
2000-07-07,1,28.0100,28.01
2000-07-08,1,27.9900,27.99
2000-07-11,1,27.9700,27.97
2000-07-12,1,27.9200,27.92
2000-07-13,1,27.9000,27.9
2000-07-14,1,27.8700,27.87
2000-07-15,1,27.8500,27.85
2000-07-18,1,27.8300,27.83
2000-07-19,1,27.8100,27.81
2000-07-20,1,27.7500,27.75
2000-07-21,1,27.6600,27.66
2000-07-22,1,27.6400,27.64
2000-07-25,1,27.6400,27.64
2000-07-26,1,27.6400,27.64
2000-07-27,1,27.6400,27.64
2000-07-28,1,27.7000,27.7
2000-07-29,1,27.8000,27.8
2000-08-01,1,27.8200,27.82
2000-08-02,1,27.8500,27.85
2000-08-03,1,27.8300,27.83
2000-08-04,1,27.8000,27.8
2000-08-05,1,27.7700,27.77
2000-08-08,1,27.7300,27.73
2000-08-09,1,27.7300,27.73
2000-08-10,1,27.7000,27.7
2000-08-11,1,27.7000,27.7
2000-08-12,1,27.6900,27.69
2000-08-15,1,27.6900,27.69
2000-08-16,1,27.7400,27.74
2000-08-17,1,27.7300,27.73
2000-08-18,1,27.7300,27.73
2000-08-19,1,27.7300,27.73
2000-08-22,1,27.7100,27.71
2000-08-23,1,27.7100,27.71
2000-08-24,1,27.7100,27.71
2000-08-25,1,27.7000,27.7
2000-08-26,1,27.7000,27.7
2000-08-29,1,27.7000,27.7
2000-08-30,1,27.7500,27.75
2000-08-31,1,27.7500,27.75
2000-09-01,1,27.7500,27.75
2000-09-02,1,27.7500,27.75
2000-09-05,1,27.7500,27.75
2000-09-06,1,27.8400,27.84
2000-09-07,1,27.8800,27.88
2000-09-08,1,27.8400,27.84
2000-09-09,1,27.8600,27.86
2000-09-12,1,27.8400,27.84
2000-09-13,1,27.8200,27.82
2000-09-14,1,27.8200,27.82
2000-09-15,1,27.7800,27.78
2000-09-16,1,27.7300,27.73
2000-09-19,1,27.7300,27.73
2000-09-20,1,27.7700,27.77
2000-09-21,1,27.8200,27.82
2000-09-22,1,27.8200,27.82
2000-09-23,1,27.7900,27.79
2000-09-26,1,27.8500,27.85
2000-09-27,1,27.8200,27.82
2000-09-28,1,27.8100,27.81
2000-09-29,1,27.7500,27.75
2000-09-30,1,27.7500,27.75
2000-10-03,1,27.7600,27.76
2000-10-04,1,27.7600,27.76
2000-10-05,1,27.8100,27.81
2000-10-06,1,27.8600,27.86
2000-10-07,1,27.8800,27.88
2000-10-10,1,27.8800,27.88
2000-10-11,1,27.9400,27.94
2000-10-12,1,27.8600,27.86
2000-10-13,1,27.9100,27.91
2000-10-14,1,27.9000,27.9
2000-10-17,1,27.8300,27.83
2000-10-18,1,27.8000,27.8
2000-10-19,1,27.8700,27.87
2000-10-20,1,27.9300,27.93
2000-10-21,1,27.9300,27.93
2000-10-24,1,27.9300,27.93
2000-10-25,1,27.9100,27.91
2000-10-26,1,27.8700,27.87
2000-10-27,1,27.9200,27.92
2000-10-28,1,27.8900,27.89
2000-10-31,1,27.8300,27.83
2000-11-01,1,27.8200,27.82
2000-11-02,1,27.8600,27.86
2000-11-03,1,27.8400,27.84
2000-11-04,1,27.8100,27.81
2000-11-05,1,27.8100,27.81
2000-11-09,1,27.7900,27.79
2000-11-10,1,27.7200,27.72
2000-11-11,1,27.7800,27.78
2000-11-14,1,27.7700,27.77
2000-11-15,1,27.7000,27.7
2000-11-16,1,27.6700,27.67
2000-11-17,1,27.7600,27.76
2000-11-18,1,27.8100,27.81
2000-11-21,1,27.8300,27.83
2000-11-22,1,27.8300,27.83
2000-11-23,1,27.8500,27.85
2000-11-24,1,27.8500,27.85
2000-11-25,1,27.8800,27.88
2000-11-28,1,27.8600,27.86
2000-11-29,1,27.8600,27.86
2000-11-30,1,27.8500,27.85
2000-12-01,1,27.8900,27.89
2000-12-02,1,27.8900,27.89
2000-12-05,1,27.9100,27.91
2000-12-06,1,27.9500,27.95
2000-12-07,1,27.9300,27.93
2000-12-08,1,27.9300,27.93
2000-12-09,1,27.9500,27.95
2000-12-10,1,27.9500,27.95
2000-12-14,1,27.9700,27.97
2000-12-15,1,27.9200,27.92
2000-12-16,1,27.9700,27.97
2000-12-19,1,27.9500,27.95
2000-12-20,1,27.9500,27.95
2000-12-21,1,27.9600,27.96
2000-12-22,1,27.9600,27.96
2000-12-23,1,27.9700,27.97
2000-12-26,1,27.9700,27.97
2000-12-27,1,28.0700,28.07
2000-12-28,1,28.1600,28.16
2000-12-29,1,28.1600,28.16
2000-12-30,1,28.1600,28.16
2001-01-04,1,28.1600,28.16
2001-01-05,1,28.4800,28.48
2001-01-06,1,28.4300,28.43
2001-01-10,1,28.3900,28.39
2001-01-11,1,28.3800,28.38
2001-01-12,1,28.3900,28.39
2001-01-13,1,28.3500,28.35
